Step,Agent_ID,Agent_Type,Neighbor_0,Neighbor_1,Neighbor_2,Neighbor_3,Neighbor_4,Neighbor_5,Neighbor_6,Neighbor_7,Happy
159,41,1,2,0,1,0,1,0,0,1,1
159,42,1,0,1,1,1,0,0,1,1,1
159,43,1,1,1,1,0,1,1,1,1,1
159,44,1,1,1,0,1,0,1,1,1,1
159,45,1,1,2,2,1,0,1,1,0,1
159,46,1,0,1,2,1,1,1,1,1,1
159,47,2,1,2,2,1,2,1,1,0,1
159,48,1,1,1,0,0,1,1,0,0,1
159,49,1,1,0,1,1,1,0,0,1,1
159,50,1,0,1,1,1,1,0,1,1,1
159,51,1,1,1,0,1,1,1,1,1,1
159,52,1,1,0,1,1,1,1,1,1,1
159,53,1,1,1,1,1,1,0,1,0,1
159,54,1,1,1,0,1,0,1,0,1,1
159,55,1,0,0,1,0,0,1,0,1,1
159,56,2,1,1,2,1,2,1,2,2,1
159,57,1,1,1,1,0,1,1,1,1,1
159,58,1,1,1,1,1,1,1,1,0,1
159,59,1,1,1,1,1,1,1,0,1,1
159,60,1,1,1,1,0,0,1,1,0,1
159,61,2,1,1,1,1,2,2,2,2,1
159,62,1,1,0,0,0,1,0,1,1,1
159,63,1,0,0,1,1,0,1,1,2,1
159,64,1,1,0,0,0,1,2,1,0,1
159,65,1,0,0,1,1,1,1,0,0,1
159,66,1,0,1,1,1,1,0,0,1,1
159,67,1,1,1,1,1,0,0,1,1,1
159,68,1,0,1,0,1,0,1,1,1,1
159,69,1,0,1,1,0,1,1,1,2,1
159,70,1,1,1,0,1,2,1,2,2,1
159,71,1,0,1,1,2,0,2,2,1,1
159,72,2,1,1,2,1,2,1,2,2,1
159,73,2,2,2,1,2,0,1,1,1,1
159,74,1,1,1,0,0,1,1,0,1,1
159,75,1,1,0,1,1,1,0,1,1,1
160,0,1,1,1,0,1,1,1,1,0,1
160,1,1,1,0,1,1,1,1,0,1,1
160,2,1,0,1,1,1,2,0,1,2,1
160,3,2,1,2,1,2,2,2,2,2,1
160,4,2,2,1,0,2,1,2,2,1,1
160,5,1,1,0,0,2,1,2,1,1,1
160,6,1,0,0,1,1,0,1,1,1,1
160,7,1,1,1,1,0,1,1,1,1,1
160,8,1,1,1,1,1,0,1,0,1,1
160,9,1,1,1,2,0,2,1,1,1,1
160,10,2,2,2,2,2,2,1,2,2,1
160,11,2,2,2,1,2,1,2,2,0,1
160,12,1,2,1,1,2,1,2,0,0,1
160,13,1,1,1,0,1,1,0,0,1,1
160,14,1,1,0,1,1,1,0,1,1,1
160,15,1,0,1,1,1,1,1,1,0,1
160,16,1,0,1,2,1,1,1,2,2,1
160,17,1,1,2,2,1,2,2,2,1,1
160,18,2,2,2,2,1,2,2,1,1,1
160,19,2,1,1,2,2,1,2,2,0,1
160,20,2,2,2,2,2,0,1,0,0,1
160,21,1,1,1,1,0,1,0,1,1,1
160,22,1,1,1,1,1,0,1,1,1,1
160,23,1,1,0,1,1,1,0,1,2,1
160,24,1,0,1,1,1,2,1,2,2,1
160,25,2,1,2,2,1,2,1,1,2,1
160,26,2,2,2,1,2,0,2,0,1,1
160,27,1,1,2,2,2,1,2,0,1,1
160,28,1,2,2,0,1,1,0,1,1,1
160,29,1,2,0,0,1,0,1,1,1,1
160,30,1,0,1,1,0,1,1,1,0,1
160,31,1,1,1,0,1,1,1,0,1,1
160,32,1,1,1,1,0,2,0,1,2,1
160,33,2,1,2,2,2,2,2,2,0,1
160,34,2,1,0,1,1,1,2,2,2,1
160,35,1,1,1,1,0,1,1,1,0,1
160,36,1,1,1,0,1,1,1,0,1,1
160,37,1,1,0,1,1,1,0,1,1,1
160,38,1,0,1,1,1,0,1,1,0,1
160,39,1,0,1,2,0,2,1,1,1,1
160,40,1,1,0,1,0,1,1,1,2,1
160,41,1,2,0,1,0,1,0,0,1,1
160,42,1,0,1,1,1,0,0,1,1,1
160,43,1,1,1,1,0,1,1,1,1,1
160,44,1,1,1,0,1,0,1,1,1,1
160,45,1,1,2,2,1,0,1,1,0,1
160,46,1,0,1,2,1,1,1,1,1,1
160,47,2,1,2,2,1,2,1,1,0,1
160,48,1,1,1,0,0,1,1,0,0,1
160,49,1,1,0,1,1,1,0,0,1,1
160,50,1,0,1,1,1,1,0,1,1,1
160,51,1,1,1,0,1,1,1,1,1,1
160,52,1,1,0,1,1,1,1,1,1,1
160,53,1,1,1,1,1,1,0,1,0,1
160,54,1,1,1,0,1,0,1,0,1,1
160,55,1,0,0,1,0,0,1,0,1,1
160,56,2,1,1,2,1,2,1,2,2,1
160,57,1,1,1,1,0,1,1,1,1,1
160,58,1,1,1,1,1,1,1,1,0,1
160,59,1,1,1,1,1,1,1,0,1,1
160,60,1,1,1,1,0,0,1,1,0,1
160,61,2,1,1,1,1,2,2,2,2,1
160,62,1,1,0,0,0,1,0,1,1,1
160,63,1,0,0,1,1,0,1,1,2,1
160,64,1,1,0,0,0,1,2,1,0,1
160,65,1,0,0,1,1,1,1,0,0,1
160,66,1,0,1,1,1,1,0,0,1,1
160,67,1,1,1,1,1,0,0,1,1,1
160,68,1,0,1,0,1,0,1,1,1,1
160,69,1,0,1,1,0,1,1,1,2,1
160,70,1,1,1,0,1,2,1,2,2,1
160,71,1,0,1,1,2,0,2,2,1,1
160,72,2,1,1,2,1,2,1,2,2,1
160,73,2,2,2,1,2,0,1,1,1,1
160,74,1,1,1,0,0,1,1,0,1,1
160,75,1,1,0,1,1,1,0,1,1,1
161,0,1,1,1,0,1,1,1,1,0,1
161,1,1,1,0,1,1,1,1,0,1,1
161,2,1,0,1,1,1,2,0,1,2,1
161,3,2,1,2,1,2,2,2,2,2,1
161,4,2,2,1,0,2,1,2,2,1,1
161,5,1,1,0,0,2,1,2,1,1,1
161,6,1,0,0,1,1,0,1,1,1,1
161,7,1,1,1,1,0,1,1,1,1,1
161,8,1,1,1,1,1,0,1,0,1,1
161,9,1,1,1,2,0,2,1,1,1,1
161,10,2,2,2,2,2,2,1,2,2,1
161,11,2,2,2,1,2,1,2,2,0,1
161,12,1,2,1,1,2,1,2,0,0,1
161,13,1,1,1,0,1,1,0,0,1,1
161,14,1,1,0,1,1,1,0,1,1,1
161,15,1,0,1,1,1,1,1,1,0,1
161,16,1,0,1,2,1,1,1,2,2,1
161,17,1,1,2,2,1,2,2,2,1,1
161,18,2,2,2,2,1,2,2,1,1,1
161,19,2,1,1,2,2,1,2,2,0,1
161,20,2,2,2,2,2,0,1,0,0,1
161,21,1,1,1,1,0,1,0,1,1,1
161,22,1,1,1,1,1,0,1,1,1,1
161,23,1,1,0,1,1,1,0,1,2,1
161,24,1,0,1,1,1,2,1,2,2,1
161,25,2,1,2,2,1,2,1,1,2,1
161,26,2,2,2,1,2,0,2,0,1,1
161,27,1,1,2,2,2,1,2,0,1,1
161,28,1,2,2,0,1,1,0,1,1,1
161,29,1,2,0,0,1,0,1,1,1,1
161,30,1,0,1,1,0,1,1,1,0,1
161,31,1,1,1,0,1,1,1,0,1,1
161,32,1,1,1,1,0,2,0,1,2,1
161,33,2,1,2,2,2,2,2,2,0,1
161,34,2,1,0,1,1,1,2,2,2,1
161,35,1,1,1,1,0,1,1,1,0,1
161,36,1,1,1,0,1,1,1,0,1,1
161,37,1,1,0,1,1,1,0,1,1,1
161,38,1,0,1,1,1,0,1,1,0,1
161,39,1,0,1,2,0,2,1,1,1,1
161,40,1,1,0,1,0,1,1,1,2,1
161,41,1,2,0,1,0,1,0,0,1,1
161,42,1,0,1,1,1,0,0,1,1,1
161,43,1,1,1,1,0,1,1,1,1,1
161,44,1,1,1,0,1,0,1,1,1,1
161,45,1,1,2,2,1,0,1,1,0,1
161,46,1,0,1,2,1,1,1,1,1,1
161,47,2,1,2,2,1,2,1,1,0,1
161,48,1,1,1,0,0,1,1,0,0,1
161,49,1,1,0,1,1,1,0,0,1,1
161,50,1,0,1,1,1,1,0,1,1,1
161,51,1,1,1,0,1,1,1,1,1,1
161,52,1,1,0,1,1,1,1,1,1,1
161,53,1,1,1,1,1,1,0,1,0,1
161,54,1,1,1,0,1,0,1,0,1,1
161,55,1,0,0,1,0,0,1,0,1,1
161,56,2,1,1,2,1,2,1,2,2,1
161,57,1,1,1,1,0,1,1,1,1,1
161,58,1,1,1,1,1,1,1,1,0,1
161,59,1,1,1,1,1,1,1,0,1,1
161,60,1,1,1,1,0,0,1,1,0,1
161,61,2,1,1,1,1,2,2,2,2,1
161,62,1,1,0,0,0,1,0,1,1,1
161,63,1,0,0,1,1,0,1,1,2,1
161,64,1,1,0,0,0,1,2,1,0,1
161,65,1,0,0,1,1,1,1,0,0,1
161,66,1,0,1,1,1,1,0,0,1,1
161,67,1,1,1,1,1,0,0,1,1,1
161,68,1,0,1,0,1,0,1,1,1,1
161,69,1,0,1,1,0,1,1,1,2,1
161,70,1,1,1,0,1,2,1,2,2,1
161,71,1,0,1,1,2,0,2,2,1,1
161,72,2,1,1,2,1,2,1,2,2,1
161,73,2,2,2,1,2,0,1,1,1,1
161,74,1,1,1,0,0,1,1,0,1,1
161,75,1,1,0,1,1,1,0,1,1,1
162,0,1,1,1,0,1,1,1,1,0,1
162,1,1,1,0,1,1,1,1,0,1,1
162,2,1,0,1,1,1,2,0,1,2,1
162,3,2,1,2,1,2,2,2,2,2,1
162,4,2,2,1,0,2,1,2,2,1,1
162,5,1,1,0,0,2,1,2,1,1,1
162,6,1,0,0,1,1,0,1,1,1,1
162,7,1,1,1,1,0,1,1,1,1,1
162,8,1,1,1,1,1,0,1,0,1,1
162,9,1,1,1,2,0,2,1,1,1,1
162,10,2,2,2,2,2,2,1,2,2,1
162,11,2,2,2,1,2,1,2,2,0,1
162,12,1,2,1,1,2,1,2,0,0,1
162,13,1,1,1,0,1,1,0,0,1,1
162,14,1,1,0,1,1,1,0,1,1,1
162,15,1,0,1,1,1,1,1,1,0,1
162,16,1,0,1,2,1,1,1,2,2,1
162,17,1,1,2,2,1,2,2,2,1,1
162,18,2,2,2,2,1,2,2,1,1,1
162,19,2,1,1,2,2,1,2,2,0,1
162,20,2,2,2,2,2,0,1,0,0,1
162,21,1,1,1,1,0,1,0,1,1,1
162,22,1,1,1,1,1,0,1,1,1,1
162,23,1,1,0,1,1,1,0,1,2,1
162,24,1,0,1,1,1,2,1,2,2,1
162,25,2,1,2,2,1,2,1,1,2,1
162,26,2,2,2,1,2,0,2,0,1,1
162,27,1,1,2,2,2,1,2,0,1,1
162,28,1,2,2,0,1,1,0,1,1,1
162,29,1,2,0,0,1,0,1,1,1,1
162,30,1,0,1,1,0,1,1,1,0,1
162,31,1,1,1,0,1,1,1,0,1,1
162,32,1,1,1,1,0,2,0,1,2,1
162,33,2,1,2,2,2,2,2,2,0,1
162,34,2,1,0,1,1,1,2,2,2,1
162,35,1,1,1,1,0,1,1,1,0,1
162,36,1,1,1,0,1,1,1,0,1,1
162,37,1,1,0,1,1,1,0,1,1,1
162,38,1,0,1,1,1,0,1,1,0,1
162,39,1,0,1,2,0,2,1,1,1,1
162,40,1,1,0,1,0,1,1,1,2,1
162,41,1,2,0,1,0,1,0,0,1,1
162,42,1,0,1,1,1,0,0,1,1,1
162,43,1,1,1,1,0,1,1,1,1,1
162,44,1,1,1,0,1,0,1,1,1,1
162,45,1,1,2,2,1,0,1,1,0,1
162,46,1,0,1,2,1,1,1,1,1,1
162,47,2,1,2,2,1,2,1,1,0,1
162,48,1,1,1,0,0,1,1,0,0,1
162,49,1,1,0,1,1,1,0,0,1,1
162,50,1,0,1,1,1,1,0,1,1,1
162,51,1,1,1,0,1,1,1,1,1,1
162,52,1,1,0,1,1,1,1,1,1,1
162,53,1,1,1,1,1,1,0,1,0,1
162,54,1,1,1,0,1,0,1,0,1,1
162,55,1,0,0,1,0,0,1,0,1,1
162,56,2,1,1,2,1,2,1,2,2,1
162,57,1,1,1,1,0,1,1,1,1,1
162,58,1,1,1,1,1,1,1,1,0,1
162,59,1,1,1,1,1,1,1,0,1,1
162,60,1,1,1,1,0,0,1,1,0,1
162,61,2,1,1,1,1,2,2,2,2,1
162,62,1,1,0,0,0,1,0,1,1,1
162,63,1,0,0,1,1,0,1,1,2,1
162,64,1,1,0,0,0,1,2,1,0,1
162,65,1,0,0,1,1,1,1,0,0,1
162,66,1,0,1,1,1,1,0,0,1,1
162,67,1,1,1,1,1,0,0,1,1,1
162,68,1,0,1,0,1,0,1,1,1,1
162,69,1,0,1,1,0,1,1,1,2,1
162,70,1,1,1,0,1,2,1,2,2,1
162,71,1,0,1,1,2,0,2,2,1,1
162,72,2,1,1,2,1,2,1,2,2,1
162,73,2,2,2,1,2,0,1,1,1,1
162,74,1,1,1,0,0,1,1,0,1,1
162,75,1,1,0,1,1,1,0,1,1,1
163,0,1,1,1,0,1,1,1,1,0,1
163,1,1,1,0,1,1,1,1,0,1,1
163,2,1,0,1,1,1,2,0,1,2,1
163,3,2,1,2,1,2,2,2,2,2,1
163,4,2,2,1,0,2,1,2,2,1,1
163,5,1,1,0,0,2,1,2,1,1,1
163,6,1,0,0,1,1,0,1,1,1,1
163,7,1,1,1,1,0,1,1,1,1,1
163,8,1,1,1,1,1,0,1,0,1,1
163,9,1,1,1,2,0,2,1,1,1,1
163,10,2,2,2,2,2,2,1,2,2,1
163,11,2,2,2,1,2,1,2,2,0,1
163,12,1,2,1,1,2,1,2,0,0,1
163,13,1,1,1,0,1,1,0,0,1,1
163,14,1,1,0,1,1,1,0,1,1,1
163,15,1,0,1,1,1,1,1,1,0,1
163,16,1,0,1,2,1,1,1,2,2,1
163,17,1,1,2,2,1,2,2,2,1,1
163,18,2,2,2,2,1,2,2,1,1,1
163,19,2,1,1,2,2,1,2,2,0,1
163,20,2,2,2,2,2,0,1,0,0,1
163,21,1,1,1,1,0,1,0,1,1,1
163,22,1,1,1,1,1,0,1,1,1,1
163,23,1,1,0,1,1,1,0,1,2,1
163,24,1,0,1,1,1,2,1,2,2,1
163,25,2,1,2,2,1,2,1,1,2,1
163,26,2,2,2,1,2,0,2,0,1,1
163,27,1,1,2,2,2,1,2,0,1,1
163,28,1,2,2,0,1,1,0,1,1,1
163,29,1,2,0,0,1,0,1,1,1,1
163,30,1,0,1,1,0,1,1,1,0,1
163,31,1,1,1,0,1,1,1,0,1,1
163,32,1,1,1,1,0,2,0,1,2,1
163,33,2,1,2,2,2,2,2,2,0,1
163,34,2,1,0,1,1,1,2,2,2,1
163,35,1,1,1,1,0,1,1,1,0,1
163,36,1,1,1,0,1,1,1,0,1,1
163,37,1,1,0,1,1,1,0,1,1,1
163,38,1,0,1,1,1,0,1,1,0,1
163,39,1,0,1,2,0,2,1,1,1,1
163,40,1,1,0,1,0,1,1,1,2,1
163,41,1,2,0,1,0,1,0,0,1,1
163,42,1,0,1,1,1,0,0,1,1,1
163,43,1,1,1,1,0,1,1,1,1,1
163,44,1,1,1,0,1,0,1,1,1,1
163,45,1,1,2,2,1,0,1,1,0,1
163,46,1,0,1,2,1,1,1,1,1,1
163,47,2,1,2,2,1,2,1,1,0,1
163,48,1,1,1,0,0,1,1,0,0,1
163,49,1,1,0,1,1,1,0,0,1,1
163,50,1,0,1,1,1,1,0,1,1,1
163,51,1,1,1,0,1,1,1,1,1,1
163,52,1,1,0,1,1,1,1,1,1,1
163,53,1,1,1,1,1,1,0,1,0,1
163,54,1,1,1,0,1,0,1,0,1,1
163,55,1,0,0,1,0,0,1,0,1,1
163,56,2,1,1,2,1,2,1,2,2,1
163,57,1,1,1,1,0,1,1,1,1,1
163,58,1,1,1,1,1,1,1,1,0,1
163,59,1,1,1,1,1,1,1,0,1,1
163,60,1,1,1,1,0,0,1,1,0,1
163,61,2,1,1,1,1,2,2,2,2,1
163,62,1,1,0,0,0,1,0,1,1,1
163,63,1,0,0,1,1,0,1,1,2,1
163,64,1,1,0,0,0,1,2,1,0,1
163,65,1,0,0,1,1,1,1,0,0,1
163,66,1,0,1,1,1,1,0,0,1,1
163,67,1,1,1,1,1,0,0,1,1,1
163,68,1,0,1,0,1,0,1,1,1,1
163,69,1,0,1,1,0,1,1,1,2,1
163,70,1,1,1,0,1,2,1,2,2,1
163,71,1,0,1,1,2,0,2,2,1,1
163,72,2,1,1,2,1,2,1,2,2,1
163,73,2,2,2,1,2,0,1,1,1,1
163,74,1,1,1,0,0,1,1,0,1,1
163,75,1,1,0,1,1,1,0,1,1,1
164,0,1,1,1,0,1,1,1,1,0,1
164,1,1,1,0,1,1,1,1,0,1,1
164,2,1,0,1,1,1,2,0,1,2,1
164,3,2,1,2,1,2,2,2,2,2,1
164,4,2,2,1,0,2,1,2,2,1,1
164,5,1,1,0,0,2,1,2,1,1,1
164,6,1,0,0,1,1,0,1,1,1,1
164,7,1,1,1,1,0,1,1,1,1,1
164,8,1,1,1,1,1,0,1,0,1,1
164,9,1,1,1,2,0,2,1,1,1,1
164,10,2,2,2,2,2,2,1,2,2,1
164,11,2,2,2,1,2,1,2,2,0,1
164,12,1,2,1,1,2,1,2,0,0,1
164,13,1,1,1,0,1,1,0,0,1,1
164,14,1,1,0,1,1,1,0,1,1,1
164,15,1,0,1,1,1,1,1,1,0,1
164,16,1,0,1,2,1,1,1,2,2,1
164,17,1,1,2,2,1,2,2,2,1,1
164,18,2,2,2,2,1,2,2,1,1,1
164,19,2,1,1,2,2,1,2,2,0,1
164,20,2,2,2,2,2,0,1,0,0,1
164,21,1,1,1,1,0,1,0,1,1,1
164,22,1,1,1,1,1,0,1,1,1,1
164,23,1,1,0,1,1,1,0,1,2,1
164,24,1,0,1,1,1,2,1,2,2,1
164,25,2,1,2,2,1,2,1,1,2,1
164,26,2,2,2,1,2,0,2,0,1,1
164,27,1,1,2,2,2,1,2,0,1,1
164,28,1,2,2,0,1,1,0,1,1,1
164,29,1,2,0,0,1,0,1,1,1,1
164,30,1,0,1,1,0,1,1,1,0,1
164,31,1,1,1,0,1,1,1,0,1,1
164,32,1,1,1,1,0,2,0,1,2,1
164,33,2,1,2,2,2,2,2,2,0,1
164,34,2,1,0,1,1,1,2,2,2,1
164,35,1,1,1,1,0,1,1,1,0,1
164,36,1,1,1,0,1,1,1,0,1,1
164,37,1,1,0,1,1,1,0,1,1,1
164,38,1,0,1,1,1,0,1,1,0,1
164,39,1,0,1,2,0,2,1,1,1,1
164,40,1,1,0,1,0,1,1,1,2,1
164,41,1,2,0,1,0,1,0,0,1,1
164,42,1,0,1,1,1,0,0,1,1,1
164,43,1,1,1,1,0,1,1,1,1,1
164,44,1,1,1,0,1,0,1,1,1,1
164,45,1,1,2,2,1,0,1,1,0,1
164,46,1,0,1,2,1,1,1,1,1,1
164,47,2,1,2,2,1,2,1,1,0,1
164,48,1,1,1,0,0,1,1,0,0,1
164,49,1,1,0,1,1,1,0,0,1,1
164,50,1,0,1,1,1,1,0,1,1,1
164,51,1,1,1,0,1,1,1,1,1,1
164,52,1,1,0,1,1,1,1,1,1,1
164,53,1,1,1,1,1,1,0,1,0,1
164,54,1,1,1,0,1,0,1,0,1,1
164,55,1,0,0,1,0,0,1,0,1,1
164,56,2,1,1,2,1,2,1,2,2,1
164,57,1,1,1,1,0,1,1,1,1,1
164,58,1,1,1,1,1,1,1,1,0,1
164,59,1,1,1,1,1,1,1,0,1,1
164,60,1,1,1,1,0,0,1,1,0,1
164,61,2,1,1,1,1,2,2,2,2,1
164,62,1,1,0,0,0,1,0,1,1,1
164,63,1,0,0,1,1,0,1,1,2,1
164,64,1,1,0,0,0,1,2,1,0,1
164,65,1,0,0,1,1,1,1,0,0,1
164,66,1,0,1,1,1,1,0,0,1,1
164,67,1,1,1,1,1,0,0,1,1,1
164,68,1,0,1,0,1,0,1,1,1,1
164,69,1,0,1,1,0,1,1,1,2,1
164,70,1,1,1,0,1,2,1,2,2,1
164,71,1,0,1,1,2,0,2,2,1,1
164,72,2,1,1,2,1,2,1,2,2,1
164,73,2,2,2,1,2,0,1,1,1,1
164,74,1,1,1,0,0,1,1,0,1,1
164,75,1,1,0,1,1,1,0,1,1,1
165,0,1,1,1,0,1,1,1,1,0,1
165,1,1,1,0,1,1,1,1,0,1,1
165,2,1,0,1,1,1,2,0,1,2,1
165,3,2,1,2,1,2,2,2,2,2,1
165,4,2,2,1,0,2,1,2,2,1,1
165,5,1,1,0,0,2,1,2,1,1,1
165,6,1,0,0,1,1,0,1,1,1,1
165,7,1,1,1,1,0,1,1,1,1,1
165,8,1,1,1,1,1,0,1,0,1,1
165,9,1,1,1,2,0,2,1,1,1,1
165,10,2,2,2,2,2,2,1,2,2,1
165,11,2,2,2,1,2,1,2,2,0,1
165,12,1,2,1,1,2,1,2,0,0,1
165,13,1,1,1,0,1,1,0,0,1,1
165,14,1,1,0,1,1,1,0,1,1,1
165,15,1,0,1,1,1,1,1,1,0,1
165,16,1,0,1,2,1,1,1,2,2,1
165,17,1,1,2,2,1,2,2,2,1,1
165,18,2,2,2,2,1,2,2,1,1,1
165,19,2,1,1,2,2,1,2,2,0,1
165,20,2,2,2,2,2,0,1,0,0,1
165,21,1,1,1,1,0,1,0,1,1,1
165,22,1,1,1,1,1,0,1,1,1,1
165,23,1,1,0,1,1,1,0,1,2,1
165,24,1,0,1,1,1,2,1,2,2,1
165,25,2,1,2,2,1,2,1,1,2,1
165,26,2,2,2,1,2,0,2,0,1,1
165,27,1,1,2,2,2,1,2,0,1,1
165,28,1,2,2,0,1,1,0,1,1,1
165,29,1,2,0,0,1,0,1,1,1,1
165,30,1,0,1,1,0,1,1,1,0,1
165,31,1,1,1,0,1,1,1,0,1,1
165,32,1,1,1,1,0,2,0,1,2,1
165,33,2,1,2,2,2,2,2,2,0,1
165,34,2,1,0,1,1,1,2,2,2,1
165,35,1,1,1,1,0,1,1,1,0,1
165,36,1,1,1,0,1,1,1,0,1,1
165,37,1,1,0,1,1,1,0,1,1,1
165,38,1,0,1,1,1,0,1,1,0,1
165,39,1,0,1,2,0,2,1,1,1,1
165,40,1,1,0,1,0,1,1,1,2,1
165,41,1,2,0,1,0,1,0,0,1,1
165,42,1,0,1,1,1,0,0,1,1,1
165,43,1,1,1,1,0,1,1,1,1,1
165,44,1,1,1,0,1,0,1,1,1,1
165,45,1,1,2,2,1,0,1,1,0,1
165,46,1,0,1,2,1,1,1,1,1,1
165,47,2,1,2,2,1,2,1,1,0,1
165,48,1,1,1,0,0,1,1,0,0,1
165,49,1,1,0,1,1,1,0,0,1,1
165,50,1,0,1,1,1,1,0,1,1,1
165,51,1,1,1,0,1,1,1,1,1,1
165,52,1,1,0,1,1,1,1,1,1,1
165,53,1,1,1,1,1,1,0,1,0,1
165,54,1,1,1,0,1,0,1,0,1,1
165,55,1,0,0,1,0,0,1,0,1,1
165,56,2,1,1,2,1,2,1,2,2,1
165,57,1,1,1,1,0,1,1,1,1,1
165,58,1,1,1,1,1,1,1,1,0,1
165,59,1,1,1,1,1,1,1,0,1,1
165,60,1,1,1,1,0,0,1,1,0,1
165,61,2,1,1,1,1,2,2,2,2,1
165,62,1,1,0,0,0,1,0,1,1,1
165,63,1,0,0,1,1,0,1,1,2,1
165,64,1,1,0,0,0,1,2,1,0,1
165,65,1,0,0,1,1,1,1,0,0,1
165,66,1,0,1,1,1,1,0,0,1,1
165,67,1,1,1,1,1,0,0,1,1,1
165,68,1,0,1,0,1,0,1,1,1,1
165,69,1,0,1,1,0,1,1,1,2,1
165,70,1,1,1,0,1,2,1,2,2,1
165,71,1,0,1,1,2,0,2,2,1,1
165,72,2,1,1,2,1,2,1,2,2,1
165,73,2,2,2,1,2,0,1,1,1,1
165,74,1,1,1,0,0,1,1,0,1,1
165,75,1,1,0,1,1,1,0,1,1,1
166,0,1,1,1,0,1,1,1,1,0,1
166,1,1,1,0,1,1,1,1,0,1,1
166,2,1,0,1,1,1,2,0,1,2,1
166,3,2,1,2,1,2,2,2,2,2,1
166,4,2,2,1,0,2,1,2,2,1,1
166,5,1,1,0,0,2,1,2,1,1,1
166,6,1,0,0,1,1,0,1,1,1,1
166,7,1,1,1,1,0,1,1,1,1,1
166,8,1,1,1,1,1,0,1,0,1,1
166,9,1,1,1,2,0,2,1,1,1,1
166,10,2,2,2,2,2,2,1,2,2,1
166,11,2,2,2,1,2,1,2,2,0,1
166,12,1,2,1,1,2,1,2,0,0,1
166,13,1,1,1,0,1,1,0,0,1,1
166,14,1,1,0,1,1,1,0,1,1,1
166,15,1,0,1,1,1,1,1,1,0,1
166,16,1,0,1,2,1,1,1,2,2,1
166,17,1,1,2,2,1,2,2,2,1,1
166,18,2,2,2,2,1,2,2,1,1,1
166,19,2,1,1,2,2,1,2,2,0,1
166,20,2,2,2,2,2,0,1,0,0,1
166,21,1,1,1,1,0,1,0,1,1,1
166,22,1,1,1,1,1,0,1,1,1,1
166,23,1,1,0,1,1,1,0,1,2,1
166,24,1,0,1,1,1,2,1,2,2,1
166,25,2,1,2,2,1,2,1,1,2,1
166,26,2,2,2,1,2,0,2,0,1,1
166,27,1,1,2,2,2,1,2,0,1,1
166,28,1,2,2,0,1,1,0,1,1,1
166,29,1,2,0,0,1,0,1,1,1,1
166,30,1,0,1,1,0,1,1,1,0,1
166,31,1,1,1,0,1,1,1,0,1,1
166,32,1,1,1,1,0,2,0,1,2,1
166,33,2,1,2,2,2,2,2,2,0,1
166,34,2,1,0,1,1,1,2,2,2,1
166,35,1,1,1,1,0,1,1,1,0,1
166,36,1,1,1,0,1,1,1,0,1,1
166,37,1,1,0,1,1,1,0,1,1,1
166,38,1,0,1,1,1,0,1,1,0,1
166,39,1,0,1,2,0,2,1,1,1,1
166,40,1,1,0,1,0,1,1,1,2,1
166,41,1,2,0,1,0,1,0,0,1,1
166,42,1,0,1,1,1,0,0,1,1,1
166,43,1,1,1,1,0,1,1,1,1,1
166,44,1,1,1,0,1,0,1,1,1,1
166,45,1,1,2,2,1,0,1,1,0,1
166,46,1,0,1,2,1,1,1,1,1,1
166,47,2,1,2,2,1,2,1,1,0,1
166,48,1,1,1,0,0,1,1,0,0,1
166,49,1,1,0,1,1,1,0,0,1,1
166,50,1,0,1,1,1,1,0,1,1,1
166,51,1,1,1,0,1,1,1,1,1,1
166,52,1,1,0,1,1,1,1,1,1,1
166,53,1,1,1,1,1,1,0,1,0,1
166,54,1,1,1,0,1,0,1,0,1,1
166,55,1,0,0,1,0,0,1,0,1,1
166,56,2,1,1,2,1,2,1,2,2,1
166,57,1,1,1,1,0,1,1,1,1,1
166,58,1,1,1,1,1,1,1,1,0,1
166,59,1,1,1,1,1,1,1,0,1,1
166,60,1,1,1,1,0,0,1,1,0,1
166,61,2,1,1,1,1,2,2,2,2,1
166,62,1,1,0,0,0,1,0,1,1,1
166,63,1,0,0,1,1,0,1,1,2,1
166,64,1,1,0,0,0,1,2,1,0,1
166,65,1,0,0,1,1,1,1,0,0,1
166,66,1,0,1,1,1,1,0,0,1,1
166,67,1,1,1,1,1,0,0,1,1,1
166,68,1,0,1,0,1,0,1,1,1,1
166,69,1,0,1,1,0,1,1,1,2,1
166,70,1,1,1,0,1,2,1,2,2,1
166,71,1,0,1,1,2,0,2,2,1,1
166,72,2,1,1,2,1,2,1,2,2,1
166,73,2,2,2,1,2,0,1,1,1,1
166,74,1,1,1,0,0,1,1,0,1,1
166,75,1,1,0,1,1,1,0,1,1,1
167,0,1,1,1,0,1,1,1,1,0,1
167,1,1,1,0,1,1,1,1,0,1,1
167,2,1,0,1,1,1,2,0,1,2,1
167,3,2,1,2,1,2,2,2,2,2,1
167,4,2,2,1,0,2,1,2,2,1,1
167,5,1,1,0,0,2,1,2,1,1,1
167,6,1,0,0,1,1,0,1,1,1,1
167,7,1,1,1,1,0,1,1,1,1,1
167,8,1,1,1,1,1,0,1,0,1,1
167,9,1,1,1,2,0,2,1,1,1,1
167,10,2,2,2,2,2,2,1,2,2,1
167,11,2,2,2,1,2,1,2,2,0,1
